DR2Name,Prot_Final,Class,Quality,Double,Multi,Eclipsing_Binary,Contaminated,Spot_Evolution,Flares,Notes,RA,Dec,Gmag,BP_RP,Prot,Prot_LS,Power_LS,TESS_Data
Gaia DR2 661459774295768960,-1.0,,,,,,,,,,130.903733,20.537245,15.334721,2.2677,-1,0.0,0.0,No
Gaia DR2 661460083533415040,-1.0,,,,,,,,,,130.854225,20.565353,14.420762,1.9217,-1,0.0,0.0,No
Gaia DR2 661463446491712384,-1.0,,,,,,,,,,130.689113,20.592669,18.157383,3.0654,-1,0.0,0.0,No
Gaia DR2 661470460174102144,-1.0,,,,,,,,,,132.277917,19.686497,11.716242,0.9786,-1,0.0,0.0,No
Gaia DR2 661479045812908032,-1.0,,,,,,,,,,132.464411,19.833214,18.68070216,3.3938,-1,0.0,0.0,No
Gaia DR2 661485337940766208,-1.0,,,,,,,,,,131.975306,19.732756,17.591015,3.0409,-1,0.0,0.0,No
Gaia DR2 661486158278348160,-1.0,,,,,,,,,,132.127405,19.75202,18.91172,2.9842,-1,0.0,0.0,No
Gaia DR2 661488052360088704,-1.0,,,,,,,,,,132.098248,19.836599,16.541534,2.7397,-1,0.0,0.0,No
Gaia DR2 661490693763838976,-1.0,,,,,,,,,,132.005381,19.827549,17.437267,2.9522,-1,0.0,0.0,No
Gaia DR2 661491793275861504,-1.0,,,,,,,,,,131.959805,19.867874,19.06974,3.0237,-1,0.0,0.0,No
Gaia DR2 661492274311844352,-1.0,,,,,,,,,,132.031045,19.916445,17.348492,2.9336,-1,0.0,0.0,No
Gaia DR2 661504506378724224,-1.0,,,,,,,,,,132.650559,19.95187,18.392082,3.0494,-1,0.0,0.0,No
Gaia DR2 661527600418921600,-1.0,,,,,,,,,,132.350196,20.235146,17.52081116,3.2166,-1,0.0,0.0,No
Gaia DR2 661528184534528896,-1.0,,,,,,,,,,132.542776,20.148621,14.272574,1.8939,-1,0.0,0.0,No
Gaia DR2 661541374377652992,-1.0,,,,,,,,,,131.747719,19.916529,18.763573,3.059,-1,0.0,0.0,No
Gaia DR2 661573608108602752,-1.0,,,,,,,,,,132.204711,20.224222,15.135608,2.1946,-1,0.0,0.0,No
Gaia DR2 661588004838893568,-1.0,,,,,,,,,,132.391235,20.508083,9.233123,0.5406,-1,0.0,0.0,No
Gaia DR2 661591475172494464,-1.0,,,,,,,,,,132.000999,20.401899,17.711466,3.0335,-1,0.0,0.0,No
Gaia DR2 661598175321463936,-1.0,,,,,,,,,,132.208238,20.443316,15.164766,2.2086,-1,0.0,0.0,No
Gaia DR2 661675033760403328,-1.0,,,,,,,,,,133.139139,20.962578,18.92334716,3.3169,-1,0.0,0.0,No
Gaia DR2 661690736160492928,-1.0,,,,,,,,,,132.646993,20.710466,17.427797,2.9623,-1,0.0,0.0,No
Gaia DR2 661699566613242880,-1.0,,,,,,,,,,132.249606,20.698763,17.893488,3.3,-1,0.0,0.0,No
Gaia DR2 661749048932896512,-1.0,,,,,,,,,,131.418747,20.17375,16.221773,2.5922,-1,0.0,0.0,No
Gaia DR2 661749525673249280,-1.0,,,,,,,,,,131.497332,20.219395,18.73200616,2.9718,-1,0.0,0.0,No
Gaia DR2 661766778557840000,-1.0,,,,,,,,,,131.267612,20.357744,10.246242,0.6914,-1,0.0,0.0,No
Gaia DR2 661767293953914240,-1.0,,,,,,,,,,131.280626,20.394964,11.714026,0.9892,-1,0.0,0.0,No
Gaia DR2 661767843709723776,-1.0,,,,,,,,,,131.367717,20.395433,8.461295,0.3815,-1,0.0,0.0,No
Gaia DR2 661768771422658688,-1.0,,,,,,,,,,131.35828,20.427382,13.646997,1.6805,-1,0.0,0.0,No
Gaia DR2 661768771422658816,-1.0,,,,,,,,,,131.358296,20.422937,14.131704,1.8185,-1,0.0,0.0,No
Gaia DR2 661770729927747456,-1.0,,,,,,,,,,131.275469,20.45372,19.097681,3.0924,-1,0.0,0.0,No
Gaia DR2 661775265413200640,-1.0,,,,,,,,,,131.441214,20.49473,15.571946,2.401,-1,0.0,0.0,No
Gaia DR2 661775845232285312,-1.0,,,,,,,,,,131.50817,20.534212,18.611591,2.6892,-1,0.0,0.0,No
Gaia DR2 661779796602531712,-1.0,,,,,,,,,,131.37705,20.590157,9.725906,0.6054,-1,0.0,0.0,No
Gaia DR2 661783339951767680,-1.0,,,,,,,,,,131.825502,20.485867,15.671038,2.2785,-1,0.0,0.0,No
Gaia DR2 661787222602191616,-1.0,,,,,,,,,,131.924735,20.644842,16.412655,2.8809,-1,0.0,0.0,No
Gaia DR2 661789971381262592,-1.0,,,,,,,,,,131.84012,20.656113,15.121429,2.2352,-1,0.0,0.0,No
Gaia DR2 661800554180621184,-1.0,,,,,,,,,,131.657883,20.614353,18.32095316,3.2182,-1,0.0,0.0,No
Gaia DR2 661800893481594240,-1.0,,,,,,,,,,131.673517,20.647036,18.87264116,3.4437,-1,0.0,0.0,No
Gaia DR2 661806086098496000,-1.0,,,,,,,,,,131.554485,20.728682,12.602436,1.2453,-1,0.0,0.0,No
Gaia DR2 661829588159547392,-1.0,,,,,,,,,,131.449153,20.712929,17.200344,2.9775,-1,0.0,0.0,No
Gaia DR2 661836284012503552,-1.0,,,,,,,,,,131.0028,20.645966,18.33547416,3.1429,-1,0.0,0.0,No
Gaia DR2 661838281173303808,-1.0,,,,,,,,,,131.051341,20.716955,17.66775116,3.1295,-1,0.0,0.0,No
Gaia DR2 661841163095377024,-1.0,,,,,,,,,,130.841648,20.725068,18.308512,-0.0558,-1,0.0,0.0,No
Gaia DR2 661845840315682176,-1.0,,,,,,,,,,131.076074,20.83012,17.554052,3.0621,-1,0.0,0.0,No
Gaia DR2 661851612751722880,-1.0,,,,,,,,,,131.178221,20.963015,16.799574,3.0244,-1,0.0,0.0,No
Gaia DR2 661855735920427648,-1.0,,,,,,,,,,131.55758,20.856882,13.59203798,1.6515,-1,0.0,0.0,No
Gaia DR2 661864566373175680,-1.0,,,,,,,,,,131.708854,21.02025,12.723747,1.3021,-1,0.0,0.0,No
Gaia DR2 661866451862557312,-1.0,,,,,,,,,,131.583604,21.008923,17.933897,3.0485,-1,0.0,0.0,No
Gaia DR2 661872469112952704,-1.0,,,,,,,,,,131.311177,20.99758,9.400182,0.5692,-1,0.0,0.0,No
Gaia DR2 661874461977774336,-1.0,,,,,,,,,,131.314884,21.05999,16.32543,2.6058,-1,0.0,0.0,No
Gaia DR2 661877103381500544,-1.0,,,,,,,,,,131.237607,21.113373,17.978605,2.8875,-1,0.0,0.0,No
Gaia DR2 661885766331653248,-1.0,,,,,,,,,,131.401019,21.255865,15.555211,2.414,-1,0.0,0.0,No
Gaia DR2 661892015508042368,-1.0,,,,,,,,,,132.214191,20.904276,18.38258,3.0904,-1,0.0,0.0,No
Gaia DR2 661959979070168320,-1.0,,,,,,,,,,131.799735,21.130144,17.81554,3.1324,-1,0.0,0.0,No
Gaia DR2 661960739280845568,-1.0,,,,,,,,,,131.829482,21.18392,17.66491716,3.006,-1,0.0,0.0,No
Gaia DR2 661974788117516800,-1.0,,,,,,,,,,132.048136,21.443102,18.447256,3.0481,-1,0.0,0.0,No
Gaia DR2 661997882157921664,-1.0,,,,,,,,,,132.260358,21.556702,16.425407,2.9514,-1,0.0,0.0,No
Gaia DR2 662017669071110400,-1.0,,,,,,,,,,131.917887,21.723568,18.038982,3.0573,-1,0.0,0.0,No
Gaia DR2 662045092440012288,-1.0,,,,,,,,,,126.778275,17.322603,14.431314,1.8885,-1,0.0,0.0,No
Gaia DR2 662114460454651648,-1.0,,,,,,,,,,126.307246,17.6126,18.27690716,3.0129,-1,0.0,0.0,No
Gaia DR2 662172429630090880,-1.0,,,,,,,,,,127.324194,17.703205,15.877312,2.7394,-1,0.0,0.0,No
Gaia DR2 662182909350261632,-1.0,,,,,,,,,,127.51225,17.950592,17.912079,3.17,-1,0.0,0.0,No
Gaia DR2 662215134487682048,-1.0,,,,,,,,,,127.775156,18.130024,18.011702,2.8279,-1,0.0,0.0,No
Gaia DR2 662215551101680128,-1.0,,,,,,,,,,127.804002,18.153683,9.7532,0.6215,-1,0.0,0.0,No
Gaia DR2 662227022957355520,-1.0,,,,,,,,,,127.524984,18.279543,18.39407316,3.1125,-1,0.0,0.0,No
Gaia DR2 662227439571084032,-1.0,,,,,,,,,,127.335786,18.179436,16.962389,2.9772,-1,0.0,0.0,No
Gaia DR2 662235170512361856,-1.0,,,,,,,,,,127.652738,18.37723,17.655489,3.409,-1,0.0,0.0,No
Gaia DR2 662239224961307520,-1.0,,,,,,,,,,127.55878,18.422209,16.56717,2.7727,-1,0.0,0.0,No
Gaia DR2 662254137087810816,-1.0,,,,,,,,,,127.066197,18.20779,17.681787,3.1195,-1,0.0,0.0,No
Gaia DR2 662284369360831232,-1.0,,,,,,,,,,127.461827,18.399082,19.00904616,3.2127,-1,0.0,0.0,No
Gaia DR2 662291142525978112,-1.0,,,,,,,,,,127.430924,18.563395,19.247662,2.9122,-1,0.0,0.0,No
Gaia DR2 662291383044141824,-1.0,,,,,,,,,,127.487767,18.566683,14.661613,2.1973,-1,0.0,0.0,No
Gaia DR2 662296292190172032,-1.0,,,,,,,,,,127.217542,18.559305,19.68560016,3.0386,-1,0.0,0.0,No
Gaia DR2 662428512760038528,-1.0,,,,,,,,,,126.103767,18.53141,9.844191,0.6072,-1,0.0,0.0,No
Gaia DR2 662447371959881728,-1.0,,,,,,,,,,125.777409,18.656153,10.038628,0.6231,-1,0.0,0.0,No
Gaia DR2 662538498282258176,-1.0,,,,,,,,,,126.317225,18.910803,18.720665,3.2855,-1,0.0,0.0,No
Gaia DR2 662600689408917888,-1.0,,,,,,,,,,127.929043,18.485132,17.295572,2.9288,-1,0.0,0.0,No
Gaia DR2 662603575626986368,-1.0,,,,,,,,,,128.221221,18.508162,15.75156,2.4592,-1,0.0,0.0,No
Gaia DR2 662612440439438848,-1.0,,,,,,,,,,127.920421,18.495275,16.796719,2.6946,-1,0.0,0.0,No
Gaia DR2 662624157110125440,-1.0,,,,,,,,,,127.862112,18.68235,17.962025,3.2731,-1,0.0,0.0,No
Gaia DR2 662625668938685184,-1.0,,,,,,,,,,128.03315,18.740757,16.255978,2.5849,-1,0.0,0.0,No
Gaia DR2 662625978176332160,-1.0,,,,,,,,,,127.976133,18.760054,17.614841,2.9088,-1,0.0,0.0,No
Gaia DR2 662632540886348928,-1.0,,,,,,,,,,128.262074,18.682652,12.97333,1.3717,-1,0.0,0.0,No
Gaia DR2 662632987562951808,-1.0,,,,,,,,,,128.203247,18.677988,16.36809,2.8901,-1,0.0,0.0,No
Gaia DR2 662633228081183872,-1.0,,,,,,,,,,128.207181,18.701748,12.377144,1.4036,-1,0.0,0.0,No
Gaia DR2 662633743477189632,-1.0,,,,,,,,,,128.231935,18.732836,12.749789,1.2932,-1,0.0,0.0,No
Gaia DR2 662634430672023680,-1.0,,,,,,,,,,128.367558,18.726757,18.013212,2.9797,-1,0.0,0.0,No
Gaia DR2 662635083506980992,-1.0,,,,,,,,,,128.28216,18.754375,17.38208,2.8601,-1,0.0,0.0,No
Gaia DR2 662640615424927744,-1.0,,,,,,,,,,128.433139,18.797457,16.157934,2.5423,-1,0.0,0.0,No
Gaia DR2 662644326276577664,-1.0,,,,,,,,,,128.502051,18.926706,16.2668,2.7035,-1,0.0,0.0,No
Gaia DR2 662645284052268416,-1.0,,,,,,,,,,128.146866,18.736012,18.041286,3.0194,-1,0.0,0.0,No
Gaia DR2 662647998471924480,-1.0,,,,,,,,,,128.260144,18.851095,17.224506,2.7512,-1,0.0,0.0,No
Gaia DR2 662653805267713024,-1.0,,,,,,,,,,128.339434,18.876247,18.282724,2.8894,-1,0.0,0.0,No
Gaia DR2 662655183953995392,-1.0,,,,,,,,,,128.273234,18.930201,15.843184,2.625,-1,0.0,0.0,No
Gaia DR2 662655974227886720,-1.0,,,,,,,,,,128.408453,18.95488,16.063898,2.5283,-1,0.0,0.0,No
Gaia DR2 662661540505500160,-1.0,,,,,,,,,,128.310009,19.076792,15.448019,2.2845,-1,0.0,0.0,No
Gaia DR2 662665629314342272,-1.0,,,,,,,,,,127.745537,18.694736,14.693831,2.0062,-1,0.0,0.0,No
Gaia DR2 662677758301970688,-1.0,,,,,,,,,,127.714189,18.897652,17.265146,2.8171,-1,0.0,0.0,No
Gaia DR2 662701741399303040,-1.0,,,,,,,,,,128.078738,19.052414,16.56739,2.6768,-1,0.0,0.0,No
Gaia DR2 662740739702048512,-1.0,,,,,,,,,,128.645804,19.073046,17.347095,2.9746,-1,0.0,0.0,No
Gaia DR2 662741564335762560,-1.0,,,,,,,,,,128.665424,19.136856,16.612774,2.8195,-1,0.0,0.0,No
Gaia DR2 662744210035689728,-1.0,,,,,,,,,,128.915326,19.126787,16.031834,2.6751,-1,0.0,0.0,No
Gaia DR2 662748569425476224,-1.0,,,,,,,,,,128.81689,19.202156,17.36734,2.9591,-1,0.0,0.0,No
Gaia DR2 662750222989808512,-1.0,,,,,,,,,,128.811569,19.275478,15.761663,2.5999,-1,0.0,0.0,No
Gaia DR2 662765100756538624,-1.0,,,,,,,,,,128.510263,19.322771,15.398318,2.4315,-1,0.0,0.0,No
Gaia DR2 662768914687563776,-1.0,,,,,,,,,,129.037428,19.23003,15.466321,2.3367,-1,0.0,0.0,No
Gaia DR2 662769911119972224,-1.0,,,,,,,,,,129.041326,19.28796,18.93798,2.8615,-1,0.0,0.0,No
Gaia DR2 662774957704594688,-1.0,,,,,,,,,,128.988396,19.351791,18.239029,2.9046,-1,0.0,0.0,No
Gaia DR2 662775266942252544,-1.0,,,,,,,,,,129.067346,19.377974,17.799248,2.9852,-1,0.0,0.0,No
Gaia DR2 662776439470251136,-1.0,,,,,,,,,,129.059546,19.425087,15.648661,2.7314,-1,0.0,0.0,No
Gaia DR2 662776576909207168,-1.0,,,,,,,,,,129.013884,19.424675,17.564384,2.852,-1,0.0,0.0,No
Gaia DR2 662780047242755712,-1.0,,,,,,,,,,129.324546,19.488077,18.615234,3.0647,-1,0.0,0.0,No
Gaia DR2 662780047242756608,-1.0,,,,,,,,,,129.318157,19.486219,13.31531,1.7486,-1,0.0,0.0,No
Gaia DR2 662784101691882624,-1.0,,,,,,,,,,129.264682,19.536007,15.556108,2.4074,-1,0.0,0.0,No
Gaia DR2 662784307849089536,-1.0,,,,,,,,,,129.206554,19.556408,13.80371321,1.8594,-1,0.0,0.0,No
Gaia DR2 662786743094868224,-1.0,,,,,,,,,,128.813405,19.375435,18.514757,2.9443,-1,0.0,0.0,No
Gaia DR2 662787468946178176,-1.0,,,,,,,,,,128.851259,19.428974,19.04501116,2.7525,-1,0.0,0.0,No
Gaia DR2 662792790408901504,-1.0,,,,,,,,,,128.900575,19.532864,18.52096,3.0522,-1,0.0,0.0,No
Gaia DR2 662794169095142912,-1.0,,,,,,,,,,128.831046,19.590069,6.423226706,0.8575,-1,0.0,0.0,No
Gaia DR2 662794787570424448,-1.0,,,,,,,,,,128.999513,19.52557,12.834803,1.3546,-1,0.0,0.0,No
Gaia DR2 662795062448323840,-1.0,,,,,,,,,,129.068332,19.542055,11.661572,1.0752,-1,0.0,0.0,No
Gaia DR2 662796814795084160,-1.0,,,,,,,,,,129.130096,19.592615,16.807508,2.7257,-1,0.0,0.0,No
Gaia DR2 662797806930496256,-1.0,,,,,,,,,,129.058765,19.621527,12.315075,1.141,-1,0.0,0.0,No
Gaia DR2 662798086105290112,-1.0,,,,,,,,,,129.041765,19.638537,17.930077,-0.1707,-1,0.0,0.0,No
Gaia DR2 662799009521584640,-1.0,,,,,,,,,,128.947121,19.589651,17.375166,2.8493,-1,0.0,0.0,No
Gaia DR2 662800456927247744,-1.0,,,,,,,,,,128.938176,19.640614,12.623184,1.2281,-1,0.0,0.0,No
Gaia DR2 662801827020165504,-1.0,,,,,,,,,,129.04515,19.694818,18.254877,3.0339,-1,0.0,0.0,No
Gaia DR2 662805061132155008,-1.0,,,,,,,,,,128.32497,19.275789,16.788385,2.9851,-1,0.0,0.0,No
Gaia DR2 662807019637235840,-1.0,,,,,,,,,,128.362518,19.341335,14.707096,2.1947,-1,0.0,0.0,No
Gaia DR2 662811653905586176,-1.0,,,,,,,,,,128.323439,19.4307,13.348411,1.5099,-1,0.0,0.0,No
Gaia DR2 662812414116269312,-1.0,,,,,,,,,,128.496871,19.362631,14.172533,2.0613,-1,0.0,0.0,No
Gaia DR2 662813990368040832,-1.0,,,,,,,,,,128.467695,19.436613,18.37907416,3.0412,-1,0.0,0.0,No
Gaia DR2 662823993347982208,-1.0,,,,,,,,,,128.295768,19.489498,16.930305,3.0674,-1,0.0,0.0,No
Gaia DR2 662828833775087488,-1.0,,,,,,,,,,128.074447,19.547091,16.84911133,2.8191,-1,0.0,0.0,No
Gaia DR2 662832823800721664,-1.0,,,,,,,,,,128.438598,19.654448,16.849167,3.0091,-1,0.0,0.0,No
Gaia DR2 662841379375655936,-1.0,,,,,,,,,,128.824185,19.636162,11.629958,0.9593,-1,0.0,0.0,No
Gaia DR2 662849209099669120,-1.0,,,,,,,,,,128.830604,19.761465,17.279615,2.8277,-1,0.0,0.0,No
Gaia DR2 662849900590743936,-1.0,,,,,,,,,,128.937812,19.77117,7.46201823,0.2102,-1,0.0,0.0,No
Gaia DR2 662855810465648000,-1.0,,,,,,,,,,128.82064,19.914852,15.816538,2.4515,-1,0.0,0.0,No
Gaia DR2 662859104704260224,-1.0,,,,,,,,,,128.600501,19.793392,12.856821,1.3163,-1,0.0,0.0,No
Gaia DR2 662859654460073984,-1.0,,,,,,,,,,128.514837,19.795275,12.965888,1.3657,-1,0.0,0.0,No
Gaia DR2 662859693116109312,-1.0,,,,,,,,,,128.542684,19.804943,13.541223,1.5455,-1,0.0,0.0,No
Gaia DR2 662861136225126016,-1.0,,,,,,,,,,128.461577,19.782969,14.87531,2.072,-1,0.0,0.0,No
Gaia DR2 662867866437640704,-1.0,,,,,,,,,,128.776389,19.946667,18.375536,2.9709,-1,0.0,0.0,No
Gaia DR2 662868862869952256,-1.0,,,,,,,,,,128.783579,19.990372,12.91022,1.4845,-1,0.0,0.0,No
Gaia DR2 662878586675461888,-1.0,,,,,,,,,,127.20271,18.976658,18.316557,3.2625,-1,0.0,0.0,No
Gaia DR2 662899481693765632,-1.0,,,,,,,,,,127.084179,19.258533,17.182123,2.8043,-1,0.0,0.0,No
Gaia DR2 662912813272290688,-1.0,,,,,,,,,,127.7126,19.352463,14.115659,1.8177,-1,0.0,0.0,No
Gaia DR2 662915940008482304,-1.0,,,,,,,,,,127.677435,19.375225,17.791424,3.0163,-1,0.0,0.0,No
Gaia DR2 662917726714872960,-1.0,,,,,,,,,,127.82054,19.355312,15.545401,2.4178,-1,0.0,0.0,No
Gaia DR2 662919066744669568,-1.0,,,,,,,,,,127.750872,19.404461,18.130527,3.0312,-1,0.0,0.0,No
Gaia DR2 662925629454594944,-1.0,,,,,,,,,,127.731106,19.555494,10.651022,0.7847,-1,0.0,0.0,No
Gaia DR2 662930091923625216,-1.0,,,,,,,,,,127.494561,19.483074,18.86730216,3.2147,-1,0.0,0.0,No
Gaia DR2 662932260884134272,-1.0,,,,,,,,,,127.306284,19.480009,11.049208,0.8448,-1,0.0,0.0,No
Gaia DR2 662975927814718464,-1.0,,,,,,,,,,126.774373,19.621437,17.593502,3.1311,-1,0.0,0.0,No
Gaia DR2 662998983199228032,-1.0,,,,,,,,,,127.166201,19.728685,18.26853,-0.1121,-1,0.0,0.0,No
Gaia DR2 663002663987903872,-1.0,,,,,,,,,,126.962347,19.805758,15.080159,2.1874,-1,0.0,0.0,No
Gaia DR2 663011734958828416,-1.0,,,,,,,,,,127.208036,19.988989,15.131401,2.562,-1,0.0,0.0,No
Gaia DR2 663017640536967424,-1.0,,,,,,,,,,128.030563,19.606693,18.573065,3.1263,-1,0.0,0.0,No
Gaia DR2 663035065221481344,-1.0,,,,,,,,,,127.918554,19.798386,14.314656,2.0771,-1,0.0,0.0,No
Gaia DR2 663044514149509888,-1.0,,,,,,,,,,128.007865,19.979771,17.075987,2.8825,-1,0.0,0.0,No
Gaia DR2 663050527103803136,-1.0,,,,,,,,,,128.352586,19.882755,16.713045,2.9801,-1,0.0,0.0,No
Gaia DR2 663052962348209664,-1.0,,,,,,,,,,128.393776,19.951649,18.44357116,2.9881,-1,0.0,0.0,No
Gaia DR2 663055371825360000,-1.0,,,,,,,,,,128.16444,19.956198,12.0217,0.9335,-1,0.0,0.0,No
Gaia DR2 663055818503513088,-1.0,,,,,,,,,,128.217646,19.976646,12.723922,1.2828,-1,0.0,0.0,No
Gaia DR2 663063068408290944,-1.0,,,,,,,,,,128.391453,20.073792,16.155617,2.5818,-1,0.0,0.0,No
Gaia DR2 663066092065257216,-1.0,,,,,,,,,,128.445162,20.173279,20.3881123,2.6325,-1,0.0,0.0,No
Gaia DR2 663067638253511552,-1.0,,,,,,,,,,128.194973,19.997719,16.699286,2.7533,-1,0.0,0.0,No
Gaia DR2 663069150081902592,-1.0,,,,,,,,,,128.139234,20.08009,12.852614,1.3438,-1,0.0,0.0,No
Gaia DR2 663070352672827136,-1.0,,,,,,,,,,128.281082,20.130077,13.556682,1.5949,-1,0.0,0.0,No
Gaia DR2 663070971148025728,-1.0,,,,,,,,,,128.248282,20.120808,17.974049,2.9676,-1,0.0,0.0,No
Gaia DR2 663078530290541952,-1.0,,,,,,,,,,128.428055,20.24448,13.397341,1.5092,-1,0.0,0.0,No
Gaia DR2 663082653459050752,-1.0,,,,,,,,,,128.347862,20.300907,18.42782616,3.3014,-1,0.0,0.0,No
Gaia DR2 663090311383805312,-1.0,,,,,,,,,,127.511066,19.936417,18.88402916,3.4722,-1,0.0,0.0,No
Gaia DR2 663111202105106816,-1.0,,,,,,,,,,127.640478,20.127752,20.21738298,3.0009,-1,0.0,0.0,No
Gaia DR2 663131856604384384,-1.0,,,,,,,,,,128.285247,20.443684,15.852471,2.7494,-1,0.0,0.0,No
Gaia DR2 663140102941534720,-1.0,,,,,,,,,,127.899793,20.405348,18.52849016,3.3743,-1,0.0,0.0,No
Gaia DR2 663140171661012480,-1.0,,,,,,,,,,127.874478,20.410412,13.990405,2.0285,-1,0.0,0.0,No
Gaia DR2 663188618891753600,-1.0,,,,,,,,,,125.204801,18.738745,9.306991,0.505,-1,0.0,0.0,No
Gaia DR2 663200850958665088,-1.0,,,,,,,,,,125.714216,18.800699,17.102022,2.7816,-1,0.0,0.0,No
Gaia DR2 663335811714167552,-1.0,,,,,,,,,,126.138533,19.295338,16.24048612,2.7375,-1,0.0,0.0,No
Gaia DR2 663346531952796416,-1.0,,,,,,,,,,126.423441,19.511806,18.16893916,3.0591,-1,0.0,0.0,No
Gaia DR2 663386977661550336,-1.0,,,,,,,,,,125.459774,19.489063,8.697773,0.4138,-1,0.0,0.0,No
Gaia DR2 663427109835880192,-1.0,,,,,,,,,,125.629198,19.895756,10.552133,0.7199,-1,0.0,0.0,No
Gaia DR2 663570183787134336,-1.0,,,,,,,,,,124.433802,19.887014,16.156013,2.5384,-1,0.0,0.0,No
Gaia DR2 663586916979906944,-1.0,,,,,,,,,,125.359286,19.705345,17.315638,2.7424,-1,0.0,0.0,No
Gaia DR2 663619451354448128,-1.0,,,,,,,,,,125.509116,19.999781,12.365467,1.434,-1,0.0,0.0,No
Gaia DR2 663645947010260352,-1.0,,,,,,,,,,125.507611,20.326773,16.402603,2.4589,-1,0.0,0.0,No
Gaia DR2 663718858374747648,-1.0,,,,,,,,,,126.597062,19.551085,17.70355,3.0087,-1,0.0,0.0,No
Gaia DR2 663720267122566400,-1.0,,,,,,,,,,126.645151,19.566412,16.519249,2.4988,-1,0.0,0.0,No
Gaia DR2 663726280078225152,-1.0,,,,,,,,,,126.572728,19.72661,16.782505,2.7781,-1,0.0,0.0,No
Gaia DR2 663755485855805568,-1.0,,,,,,,,,,127.004138,19.9048,12.503014,1.1842,-1,0.0,0.0,No
Gaia DR2 663781564897118592,-1.0,,,,,,,,,,126.877725,20.218332,13.5317604,1.5851,-1,0.0,0.0,No
Gaia DR2 663782904926907392,-1.0,,,,,,,,,,126.960865,20.243427,13.836049,1.6825,-1,0.0,0.0,No
Gaia DR2 663800698974475008,-1.0,,,,,,,,,,126.458247,20.117336,18.958776,3.0975,-1,0.0,0.0,No
Gaia DR2 663805754152866688,-1.0,,,,,,,,,,126.354301,20.221598,15.41893,2.3687,-1,0.0,0.0,No
Gaia DR2 663806853664530816,-1.0,,,,,,,,,,126.038905,20.0236,15.6458,2.202,-1,0.0,0.0,No
Gaia DR2 663824274051928448,-1.0,,,,,,,,,,126.646704,20.182421,13.518227,1.7689,-1,0.0,0.0,No
Gaia DR2 663834856851415040,-1.0,,,,,,,,,,126.813405,20.379002,12.603578,1.2861,-1,0.0,0.0,No
Gaia DR2 663842755294579712,-1.0,,,,,,,,,,126.342652,20.365768,18.90620616,3.2722,-1,0.0,0.0,No
Gaia DR2 663883132283474560,-1.0,,,,,,,,,,127.10273,20.465012,18.603447,3.0592,-1,0.0,0.0,No
Gaia DR2 663890171733055488,-1.0,,,,,,,,,,127.225001,20.578224,12.363141,1.518,-1,0.0,0.0,No
Gaia DR2 663904126083650048,-1.0,,,,,,,,,,127.740034,20.662457,14.724315,1.898,-1,0.0,0.0,No
Gaia DR2 663916289430964480,-1.0,,,,,,,,,,127.328604,20.718008,15.966128,2.5011,-1,0.0,0.0,No
Gaia DR2 663981126257232768,-1.0,,,,,,,,,,127.366527,21.14398,15.070245,2.1557,-1,0.0,0.0,No
Gaia DR2 663991846495546496,-1.0,,,,,,,,,,127.209497,21.128103,17.02901,2.8306,-1,0.0,0.0,No
Gaia DR2 664084892667242496,-1.0,,,,,,,,,,125.611791,20.787445,16.000612,2.4759,-1,0.0,0.0,No
Gaia DR2 664145056569128320,-1.0,,,,,,,,,,126.488847,20.88306,16.84332,2.9089,-1,0.0,0.0,No
Gaia DR2 664164607259059328,-1.0,,,,,,,,,,126.398875,21.102379,17.216671,2.9155,-1,0.0,0.0,No
Gaia DR2 664254595414894848,-1.0,,,,,,,,,,126.753325,21.566319,18.424385,3.1147,-1,0.0,0.0,No
Gaia DR2 664281018054115968,-1.0,,,,,,,,,,129.359952,19.486895,13.357078,1.5148,-1,0.0,0.0,No
Gaia DR2 664281396011231744,-1.0,,,,,,,,,,129.385116,19.521685,15.258238,2.3128,-1,0.0,0.0,No
Gaia DR2 664281494793527936,-1.0,,,,,,,,,,129.419605,19.518433,8.210679,0.3256,-1,0.0,0.0,No
Gaia DR2 664281911407300480,-1.0,,,,,,,,,,129.419201,19.5509,16.551025,2.729,-1,0.0,0.0,No
Gaia DR2 664282667321547008,-1.0,,,,,,,,,,129.366414,19.562555,9.602875,0.7024,-1,0.0,0.0,No
Gaia DR2 664283079638402688,-1.0,,,,,,,,,,129.364794,19.617605,11.451635,0.9616,-1,0.0,0.0,No
Gaia DR2 664283522018090496,-1.0,,,,,,,,,,129.443374,19.599319,12.0822,1.0963,-1,0.0,0.0,No
Gaia DR2 664285175582432128,-1.0,,,,,,,,,,129.437288,19.674726,15.579429,2.538,-1,0.0,0.0,No
Gaia DR2 664286446892777472,-1.0,,,,,,,,,,129.233268,19.599192,16.02565,2.5376,-1,0.0,0.0,No
Gaia DR2 664286481252512256,-1.0,,,,,,,,,,129.258466,19.604757,9.069642,0.618,-1,0.0,0.0,No
Gaia DR2 664286721770683136,-1.0,,,,,,,,,,129.225174,19.617189,17.808378,2.8153,-1,0.0,0.0,No
Gaia DR2 664288577196528128,-1.0,,,,,,,,,,129.404146,19.732918,7.736533388,0.2457,-1,0.0,0.0,No
Gaia DR2 664288748995228160,-1.0,,,,,,,,,,129.326219,19.699013,11.284405,0.8985,-1,0.0,0.0,No
